44Guangdong,000000000000037,441200000000001,福田北收费站,广东,深圳
44Guangdong,000000000000038,441200000000001,福田南收费站,广东,深圳
44Guangdong,000000000000040,441200000000001,皇岗收费站,广东,深圳
44Guangdong,000000000000041,441200000000001,同乐一收费站,广东,深圳
44Guangdong,000000000000042,441200000000001,同乐二收费站,广东,深圳
44Guangdong,000000000000043,441200000000001,同乐三收费站,广东,深圳
44Guangdong,000000000000045,441200000000001,沙井北收费站,广东,深圳
44Guangdong,000000000000046,441200000000001,沙井南收费站,广东,深圳
44Guangdong,000000000000051,441200000000001,南坪北收费站,广东,深圳
44Guangdong,000000000000052,441200000000001,南坪南收费站,广东,深圳
44Guangdong,000000000000060,441200000000001,黄村收费站,广东,广州
44Guangdong,000000000000061,441200000000001,大观路北收费站,广东,广州
44Guangdong,000000000000062,441200000000001,大观路南收费站,广东,广州
44Guangdong,000000000000003,441200000000002,西坑收费站,广东,深圳
44Guangdong,000000000000005,441200000000002,横岗收费站,广东,深圳
44Guangdong,000000000000003,441200000000003,庆丰收费站,广东,广州
44Guangdong,000000000000005,441200000000003,朝阳收费站,广东,广州
44Guangdong,000000000000007,441200000000003,江高收费站,广东,广州
44Guangdong,000000000000009,441200000000003,聚龙收费站,广东,广州
44Guangdong,000000000000011,441200000000003,龙山收费站,广东,广州
44Guangdong,000000000000013,441200000000003,神山收费站,广东,广州
44Guangdong,000000000000015,441200000000003,新华收费站,广东,广州
44Guangdong,000000000000017,441200000000003,海布收费站,广东,广州
44Guangdong,000000000000019,441200000000003,狮岭收费站,广东,广州
44Guangdong,000000000000021,441200000000003,银盏收费站,广东,清远
44Guangdong,000000000000023,441200000000003,龙塘收费站,广东,清远
44Guangdong,000000000000025,441200000000003,清远收费站,广东,清远
44Guangdong,000000000000027,441200000000003,清远西收费站,广东,清远
44Guangdong,000000000000003,441200000000004,横沙收费站,广东,广州
44Guangdong,000000000000005,441200000000004,泌冲收费站,广东,佛山
44Guangdong,000000000000007,441200000000004,沙涌收费站,广东,佛山
44Guangdong,000000000000009,441200000000004,罗城收费站,广东,佛山
44Guangdong,000000000000013,441200000000004,大沥收费站,广东,佛山
44Guangdong,000000000000015,441200000000004,谢边收费站,广东,佛山
44Guangdong,000000000000003,441200000000005,张槎收费站,广东,佛山
44Guangdong,000000000000005,441200000000005,南庄收费站,广东,佛山
44Guangdong,000000000000007,441200000000005,吉利收费站,广东,江门
44Guangdong,000000000000009,441200000000005,沙头收费站,广东,佛山
44Guangdong,000000000000011,441200000000005,龙山收费站,广东,佛山
44Guangdong,000000000000013,441200000000005,大雁山收费站,广东,江门
44Guangdong,000000000000015,441200000000005,陈山收费站,广东,江门
44Guangdong,000000000000017,441200000000005,共和收费站,广东,江门
44Guangdong,000000000000005,441200000000006,珠海收费站,广东,珠海
44Guangdong,000000000000006,441200000000006,下栅收费站,广东,珠海
44Guangdong,000000000000007,441200000000006,翠亨B收费站,广东,中山
44Guangdong,000000000000009,441200000000006,南朗收费站,广东,珠海
44Guangdong,000000000000011,441200000000006,城区收费站,广东,中山
44Guangdong,000000000000014,441200000000006,民众B收费站,广东,中山
44Guangdong,000000000000015,441200000000006,三角B收费站,广东,中山
44Guangdong,000000000000017,441200000000006,灵山收费站,广东,广州
44Guangdong,000000000000021,441200000000006,亭角收费站,广东,广州
44Guangdong,000000000000047,441200000000006,翠亨A收费站,广东,中山
44Guangdong,000000000000054,441200000000006,民众A收费站,广东,中山
44Guangdong,000000000000055,441200000000006,三角A收费站,广东,中山
44Guangdong,000000000000005,441200000000007,梅南收费站,广东,梅州
44Guangdong,000000000000007,441200000000007,畲江收费站,广东,梅州
44Guangdong,000000000000009,441200000000007,径义收费站,广东,梅州
44Guangdong,000000000000011,441200000000007,附城收费站,广东,梅州
44Guangdong,000000000000013,441200000000007,丰顺收费站,广东,梅州
44Guangdong,000000000000015,441200000000007,玉湖收费站,广东,揭阳
44Guangdong,000000000000002,441200000000008,三水西收费站,广东,佛山
44Guangdong,000000000000005,441200000000008,金利收费站,广东,肇庆
44Guangdong,000000000000007,441200000000008,蚬岗收费站,广东,肇庆
44Guangdong,000000000000009,441200000000008,白土收费站,广东,肇庆
44Guangdong,000000000000010,441200000000008,莲塘收费站,广东,肇庆
44Guangdong,000000000000011,441200000000008,马安收费站,广东,肇庆
44Guangdong,000000000000009,441200000000009,司前北收费站,广东,江门
44Guangdong,000000000000011,441200000000009,司前南收费站,广东,江门
44Guangdong,000000000000013,441200000000009,牛湾收费站,广东,江门
44Guangdong,000000000000015,441200000000009,大江收费站,广东,江门
44Guangdong,000000000000017,441200000000009,台城收费站,广东,江门
44Guangdong,000000000000019,441200000000009,冲篓收费站,广东,江门
44Guangdong,000000000000021,441200000000009,斗山收费站,广东,江门
44Guangdong,000000000000003,441200000000010,锡场收费站,广东,揭阳
44Guangdong,000000000000005,441200000000010,霖磐收费站,广东,揭阳
44Guangdong,000000000000007,441200000000010,赤岗收费站,广东,揭阳
44Guangdong,000000000000009,441200000000010,泥沟收费站,广东,揭阳
44Guangdong,000000000000003,441200000000011,池尾收费站,广东,揭阳
44Guangdong,000000000000005,441200000000011,高柏收费站,广东,揭阳
44Guangdong,000000000000007,441200000000011,葵潭收费站,广东,揭阳
44Guangdong,000000000000009,441200000000011,东港收费站,广东,揭阳
44Guangdong,000000000000003,441200000000012,海湾大桥收费站,广东,汕头
44Guangdong,000000000000005,441200000000012,汕头收费站,广东,汕头
44Guangdong,000000000000007,441200000000012,外砂收费站,广东,汕头
44Guangdong,000000000000009,441200000000012,湖心收费站,广东,汕头
44Guangdong,000000000000011,441200000000012,店市收费站,广东,汕头
44Guangdong,000000000000013,441200000000012,潮州收费站,广东,潮州
44Guangdong,000000000000015,441200000000012,钱东收费站,广东,潮州
44Guangdong,000000000000017,441200000000012,黄冈收费站,广东,潮州
44Guangdong,000000000000007,441200000000013,霞湖收费站,广东,汕尾
44Guangdong,000000000000009,441200000000013,内湖收费站,广东,汕尾
44Guangdong,000000000000011,441200000000013,东港收费站,广东,揭阳
44Guangdong,000000000000013,441200000000013,隆江收费站,广东,揭阳
44Guangdong,000000000000015,441200000000013,惠来收费站,广东,揭阳
44Guangdong,000000000000017,441200000000013,仙庵收费站,广东,揭阳
44Guangdong,000000000000019,441200000000013,田心收费站,广东,汕头
44Guangdong,000000000000021,441200000000013,海门收费站,广东,汕头
44Guangdong,000000000000023,441200000000013,河浦收费站,广东,汕头
44Guangdong,000000000000025,441200000000013,达濠收费站,广东,汕头
44Guangdong,000000000000027,441200000000013,汕头收费站,广东,汕头
44Guangdong,000000000000003,441200000000014,怀集南收费站,广东,肇庆
44Guangdong,000000000000005,441200000000014,古水收费站,广东,肇庆
44Guangdong,000000000000007,441200000000014,广宁收费站,广东,肇庆
44Guangdong,000000000000009,441200000000014,宾亨收费站,广东,肇庆
44Guangdong,000000000000011,441200000000014,黄田收费站,广东,肇庆
44Guangdong,000000000000013,441200000000014,四会西收费站,广东,肇庆
44Guangdong,000000000000015,441200000000014,大旺收费站,广东,肇庆
44Guangdong,000000000000017,441200000000014,唐家收费站,广东,佛山
44Guangdong,000000000000005,441200000000015,东城收费站,广东,阳江
44Guangdong,000000000000007,441200000000015,雅韶收费站,广东,阳江
44Guangdong,000000000000011,441200000000015,三山收费站,广东,阳江
44Guangdong,000000000000015,441200000000015,北陡收费站,广东,江门
44Guangdong,000000000000019,441200000000015,汶村收费站,广东,江门
44Guangdong,000000000000021,441200000000015,海宴收费站,广东,江门
44Guangdong,000000000000023,441200000000015,沙栏收费站,广东,江门
44Guangdong,000000000000025,441200000000015,上川收费站,广东,江门
44Guangdong,000000000000027,441200000000015,广海收费站,广东,江门
44Guangdong,000000000000029,441200000000015,南北收费站,广东,江门
44Guangdong,000000000000031,441200000000015,都斛收费站,广东,江门
44Guangdong,000000000000033,441200000000015,崖南收费站,广东,江门
44Guangdong,000000000000035,441200000000015,金门收费站,广东,江门
44Guangdong,000000000000003,441200000000016,金白收费站,广东,佛山
44Guangdong,000000000000005,441200000000016,荷城收费站,广东,佛山
44Guangdong,000000000000006,441200000000016,广明标识收费站,广东,佛山
44Guangdong,000000000000007,441200000000016,沧江收费站,广东,佛山
44Guangdong,000000000000009,441200000000016,明城收费站,广东,佛山
44Guangdong,000000000000013,441200000000016,更合东收费站,广东,佛山
44Guangdong,000000000000015,441200000000016,更合西收费站,广东,佛山
44Guangdong,000000000000003,441200000000017,萝岗收费站,广东,广州
44Guangdong,000000000000005,441200000000017,永和收费站,广东,广州
44Guangdong,000000000000007,441200000000017,仙村收费站,广东,广州
44Guangdong,000000000000009,441200000000017,三江收费站,广东,广州
44Guangdong,000000000000011,441200000000017,石湾收费站,广东,惠州
44Guangdong,000000000000012,441200000000017,园洲收费站,广东,惠州
44Guangdong,000000000000013,441200000000017,长宁收费站,广东,惠州
44Guangdong,000000000000015,441200000000017,龙溪收费站,广东,惠州
44Guangdong,000000000000017,441200000000017,博罗收费站,广东,惠州
44Guangdong,000000000000018,441200000000017,小金口匝收费站,广东,惠州
44Guangdong,000000000000019,441200000000017,小金口主收费站,广东,惠州
44Guangdong,000000000000021,441200000000017,汝湖收费站,广东,惠州
44Guangdong,000000000000023,441200000000017,蓬陵收费站,广东,惠州
44Guangdong,000000000000025,441200000000017,乌塘收费站,广东,惠州
44Guangdong,000000000000027,441200000000017,白花收费站,广东,惠州
44Guangdong,000000000000029,441200000000017,凌坑收费站,广东,惠州
44Guangdong,000000000000005,441200000000018,富地岗收费站,广东,深圳
44Guangdong,000000000000007,441200000000018,龙岗收费站,广东,深圳
44Guangdong,000000000000009,441200000000018,荷坳收费站,广东,深圳
44Guangdong,000000000000002,441200000000019,平南收费站,广东,惠州
44Guangdong,000000000000003,441200000000019,白云前收费站,广东,惠州
44Guangdong,000000000000005,441200000000019,伯公坳收费站,广东,惠州
44Guangdong,000000000000006,441200000000019,镇隆收费站,广东,惠州
44Guangdong,000000000000007,441200000000019,新墟收费站,广东,惠州
44Guangdong,000000000000003,441200000000020,水口收费站,广东,江门
44Guangdong,000000000000004,441200000000020,开平收费站,广东,江门
44Guangdong,000000000000005,441200000000020,沙塘收费站,广东,江门
44Guangdong,000000000000007,441200000000020,塘口收费站,广东,江门
44Guangdong,000000000000009,441200000000020,沙湖收费站,广东,江门
44Guangdong,000000000000011,441200000000020,圣堂收费站,广东,江门
44Guangdong,000000000000013,441200000000020,恩城收费站,广东,江门
44Guangdong,000000000000015,441200000000020,大槐收费站,广东,江门
44Guangdong,000000000000017,441200000000020,那龙收费站,广东,阳江
44Guangdong,000000000000019,441200000000020,北惯收费站,广东,阳江
44Guangdong,000000000000022,441200000000020,阳江收费站,广东,江门
44Guangdong,000000000000023,441200000000020,白沙收费站,广东,阳江
44Guangdong,000000000000003,441200000000021,林头收费站,广东,茂名
44Guangdong,000000000000005,441200000000021,茂名收费站,广东,茂名
44Guangdong,000000000000007,441200000000021,鳌头收费站,广东,湛江
44Guangdong,000000000000009,441200000000021,浅水收费站,广东,茂名
44Guangdong,000000000000011,441200000000021,杨梅收费站,广东,茂名
44Guangdong,000000000000013,441200000000021,塘缀收费站,广东,湛江
44Guangdong,000000000000015,441200000000021,官渡收费站,广东,湛江
44Guangdong,000000000000017,441200000000021,源水收费站,广东,湛江
44Guangdong,000000000000001,441200000000022,龙湾收费站,广东,江门
44Guangdong,000000000000002,441200000000022,杜阮收费站,广东,江门
44Guangdong,000000000000003,441200000000022,共和匝收费站,广东,江门
44Guangdong,000000000000004,441200000000022,共和主收费站,广东,江门
44Guangdong,000000000000005,441200000000022,蓬江收费站,广东,江门
44Guangdong,000000000000002,441200000000023,上亨收费站,广东,佛山
44Guangdong,000000000000003,441200000000023,松岗收费站,广东,佛山
44Guangdong,000000000000004,441200000000023,狮山收费站,广东,佛山
44Guangdong,000000000000005,441200000000023,狮中收费站,广东,佛山
44Guangdong,000000000000006,441200000000023,狮岭收费站,广东,佛山
44Guangdong,000000000000007,441200000000023,三水收费站,广东,佛山
44Guangdong,000000000000008,441200000000023,云东海收费站,广东,佛山
44Guangdong,000000000000003,441200000000024,盐田收费站,广东,深圳
44Guangdong,000000000000005,441200000000024,大梅沙收费站,广东,深圳
44Guangdong,000000000000007,441200000000024,小梅沙收费站,广东,深圳
44Guangdong,000000000000009,441200000000024,溪涌收费站,广东,深圳
44Guangdong,000000000000011,441200000000024,土洋收费站,广东,深圳
44Guangdong,000000000000013,441200000000024,葵涌收费站,广东,深圳
44Guangdong,000000000000015,441200000000024,坝岗收费站,广东,深圳
44Guangdong,000000000000004,441200000000025,大坪收费站,广东,东莞
44Guangdong,000000000000007,441200000000025,黄江收费站,广东,东莞
44Guangdong,000000000000009,441200000000025,大朗收费站,广东,东莞
44Guangdong,000000000000011,441200000000025,石大路收费站,广东,东莞
44Guangdong,000000000000013,441200000000025,中心收费站,广东,东莞
44Guangdong,000000000000014,441200000000025,上屯收费站,广东,东莞
44Guangdong,000000000000015,441200000000025,东莞收费站,广东,东莞
44Guangdong,000000000000017,441200000000025,莞龙收费站,广东,东莞
44Guangdong,000000000000018,441200000000025,石碣收费站,广东,东莞
44Guangdong,000000000000019,441200000000025,林村收费站,广东,东莞
44Guangdong,000000000000020,441200000000025,田心收费站,广东,东莞
44Guangdong,000000000000021,441200000000025,迎宾收费站,广东,东莞
44Guangdong,000000000000003,441200000000026,东升收费站,广东,中山
44Guangdong,000000000000004,441200000000026,小榄收费站,广东,中山
44Guangdong,000000000000005,441200000000026,横栏收费站,广东,中山
44Guangdong,000000000000011,441200000000026,港口收费站,广东,中山
44Guangdong,000000000000017,441200000000026,外海A收费站,广东,江门
44Guangdong,000000000000018,441200000000026,外海B收费站,广东,江门
44Guangdong,000000000000003,441200000000027,西丽收费站,广东,深圳
44Guangdong,000000000000005,441200000000027,白芒收费站,广东,深圳
44Guangdong,000000000000007,441200000000027,宝石收费站,广东,深圳
44Guangdong,000000000000011,441200000000027,洲石南收费站,广东,深圳
44Guangdong,000000000000012,441200000000027,洲石北收费站,广东,深圳
44Guangdong,000000000000013,441200000000027,塘明收费站,广东,东莞
44Guangdong,000000000000015,441200000000027,下村收费站,广东,东莞
44Guangdong,000000000000003,441200000000028,南丫收费站,广东,广州
44Guangdong,000000000000005,441200000000028,石洲收费站,广东,佛山
44Guangdong,000000000000007,441200000000028,碧江收费站,广东,佛山
44Guangdong,000000000000009,441200000000028,三洲收费站,广东,广州
44Guangdong,000000000000011,441200000000028,顺德收费站,广东,佛山
44Guangdong,000000000000013,441200000000028,容桂收费站,广东,佛山
44Guangdong,000000000000015,441200000000028,南头收费站,广东,中山
44Guangdong,000000000000017,441200000000028,东阜收费站,广东,中山
44Guangdong,000000000000019,441200000000028,中山西收费站,广东,中山
44Guangdong,000000000000021,441200000000028,沙溪收费站,广东,中山
44Guangdong,000000000000023,441200000000028,中山南收费站,广东,中山
44Guangdong,000000000000025,441200000000028,板芙收费站,广东,中山
44Guangdong,000000000000027,441200000000028,三乡收费站,广东,中山
44Guangdong,000000000000029,441200000000028,月环收费站,广东,珠海
44Guangdong,000000000000001,441200000000029,龙山收费站,广东,广州
44Guangdong,000000000000002,441200000000029,水沥收费站,广东,广州
44Guangdong,000000000000003,441200000000029,北二蚌湖收费站,广东,广州
44Guangdong,000000000000004,441200000000029,北村收费站,广东,广州
44Guangdong,000000000000005,441200000000029,石湖收费站,广东,广州
44Guangdong,000000000000008,441200000000029,长平收费站,广东,广州
44Guangdong,000000000000009,441200000000029,萝岗收费站,广东,广州
44Guangdong,000000000000010,441200000000029,火村收费站,广东,广州
44Guangdong,000000000000002,441200000000030,华快土华收费站,广东,广州
44Guangdong,000000000000004,441200000000030,华快新洲收费站,广东,广州
44Guangdong,000000000000005,441200000000030,黄埔收费站,广东,广州
44Guangdong,000000000000006,441200000000030,中山收费站,广东,广州
44Guangdong,000000000000007,441200000000030,华快广园收费站,广东,广州
44Guangdong,000000000000009,441200000000030,华快广汕收费站,广东,广州
44Guangdong,000000000000010,441200000000030,龙洞收费站,广东,广州
44Guangdong,000000000000011,441200000000030,春岗收费站,广东,广州
44Guangdong,000000000000012,441200000000030,太和收费站,广东,广州
44Guangdong,000000000000014,441200000000030,花城收费站,广东,广州
44Guangdong,000000000000002,441200000000031,隧华朝阳收费站,广东,广州
44Guangdong,000000000000005,441200000000031,隧华平沙收费站,广东,广州
44Guangdong,000000000000006,441200000000031,嘉禾收费站,广东,广州
44Guangdong,000000000000007,441200000000031,永泰收费站,广东,广州
44Guangdong,000000000000008,441200000000031,同和收费站,广东,广州
44Guangdong,000000000000009,441200000000031,沙太收费站,广东,广州
44Guangdong,000000000000001,441200000000032,沙贝收费站,广东,广州
44Guangdong,000000000000002,441200000000032,广清东收费站,广东,广州
44Guangdong,000000000000003,441200000000032,广清西收费站,广东,广州
44Guangdong,000000000000004,441200000000032,广花收费站,广东,广州
44Guangdong,000000000000005,441200000000032,北环广园收费站,广东,广州
44Guangdong,000000000000006,441200000000032,广从收费站,广东,广州
44Guangdong,000000000000007,441200000000032,北环广汕收费站,广东,广州
44Guangdong,000000000000008,441200000000032,广氮收费站,广东,广州
44Guangdong,000000000000009,441200000000032,北浔峰洲收费站,广东,广州
44Guangdong,000000000000015,441200000000032,科韵路收费站,广东,广州
44Guangdong,000000000000001,441200000000034,三元里收费站,广东,广州
44Guangdong,000000000000002,441200000000034,新市收费站,广东,广州
44Guangdong,000000000000003,441200000000034,黄石南收费站,广东,广州
44Guangdong,000000000000004,441200000000034,黄石北收费站,广东,广州
44Guangdong,000000000000005,441200000000034,平沙南收费站,广东,广州
44Guangdong,000000000000006,441200000000034,平沙收费站,广东,广州
44Guangdong,000000000000007,441200000000034,机场蚌湖收费站,广东,广州
44Guangdong,000000000000008,441200000000034,人和收费站,广东,广州
44Guangdong,000000000000009,441200000000034,太成收费站,广东,广州
44Guangdong,000000000000010,441200000000034,机场收费站,广东,广州
44Guangdong,000000000000011,441200000000034,东湖收费站,广东,广州
44Guangdong,000000000000012,441200000000034,花山收费站,广东,广州
44Guangdong,000000000000013,441200000000034,金谷南收费站,广东,广州
44Guangdong,000000000000014,441200000000034,金谷北收费站,广东,广州
44Guangdong,000000000000015,441200000000034,山前南收费站,广东,广州
44Guangdong,000000000000016,441200000000034,山前北收费站,广东,广州
44Guangdong,000000000000017,441200000000034,机场北收费站,广东,广州
44Guangdong,000000000000018,441200000000034,白云新城收费站,广东,广州
44Guangdong,000000000000003,441200000000035,龙岗主收费站,广东,深圳
44Guangdong,000000000000004,441200000000035,坑梓收费站,广东,深圳
44Guangdong,000000000000005,441200000000035,淡水收费站,广东,惠州
44Guangdong,000000000000007,441200000000035,沙田收费站,广东,惠州
44Guangdong,000000000000011,441200000000035,白云收费站,广东,惠州
44Guangdong,000000000000013,441200000000035,白云仔收费站,广东,惠州
44Guangdong,000000000000015,441200000000035,后门收费站,广东,汕尾
44Guangdong,000000000000017,441200000000035,长沙湾收费站,广东,汕尾
44Guangdong,000000000000019,441200000000035,埔边收费站,广东,汕尾
44Guangdong,000000000000005,441200000000036,平南收费站,广东,惠州
44Guangdong,000000000000007,441200000000036,惠州收费站,广东,惠州
44Guangdong,000000000000013,441200000000036,小金口收费站,广东,惠州
44Guangdong,000000000000015,441200000000036,四角楼收费站,广东,惠州
44Guangdong,000000000000017,441200000000036,泰美收费站,广东,惠州
44Guangdong,000000000000019,441200000000036,杨村收费站,广东,惠州
44Guangdong,000000000000021,441200000000036,麻陂收费站,广东,惠州
44Guangdong,000000000000022,441200000000036,石坝北收费站,广东,惠州
44Guangdong,000000000000023,441200000000036,石坝收费站,广东,惠州
44Guangdong,000000000000025,441200000000036,埔前收费站,广东,河源
44Guangdong,000000000000002,441200000000037,南沙A收费站,广东,广州
44Guangdong,000000000000004,441200000000037,南沙B收费站,广东,广州
44Guangdong,000000000000006,441200000000037,威远收费站,广东,东莞
44Guangdong,000000000000008,441200000000037,太平立交收费站,广东,东莞
44Guangdong,000000000000001,441200000000038,汕头收费站,广东,汕头
44Guangdong,000000000000002,441200000000038,海湾收费站,广东,汕头
44Guangdong,000000000000003,441200000000038,澳头收费站,广东,汕头
44Guangdong,000000000000005,441200000000039,义合收费站,广东,河源
44Guangdong,000000000000007,441200000000039,黄田收费站,广东,河源
44Guangdong,000000000000009,441200000000039,蓝口收费站,广东,河源
44Guangdong,000000000000011,441200000000039,柳城收费站,广东,河源
44Guangdong,000000000000001,441200000000040,仑头收费站,广东,广州
44Guangdong,000000000000002,441200000000040,大学城收费站,广东,广州
44Guangdong,000000000000003,441200000000040,七星岗收费站,广东,广州
44Guangdong,000000000000004,441200000000040,亚运城收费站,广东,广州
44Guangdong,000000000000005,441200000000040,市南路收费站,广东,广州
44Guangdong,000000000000006,441200000000040,鱼窝头收费站,广东,广州
44Guangdong,000000000000007,441200000000040,细沥收费站,广东,广州
44Guangdong,000000000000008,441200000000040,黄阁收费站,广东,广州
44Guangdong,000000000000009,441200000000040,庙贝沙收费站,广东,广州
44Guangdong,000000000000011,441200000000040,苏十顷收费站,广东,广州
44Guangdong,000000000000012,441200000000040,福安收费站,广东,广州
44Guangdong,000000000000013,441200000000040,沥心沙收费站,广东,广州
44Guangdong,000000000000014,441200000000040,新龙收费站,广东,广州
44Guangdong,000000000000015,441200000000040,新龙集收费站,广东,广州
44Guangdong,000000000000016,441200000000040,新龙钢收费站,广东,广州
44Guangdong,000000000000003,441200000000041,东沙主线收费站,广东,广州
44Guangdong,000000000000005,441200000000041,东沙匝道收费站,广东,广州
44Guangdong,000000000000007,441200000000041,南浦收费站,广东,广州
44Guangdong,000000000000009,441200000000041,新客收费站,广东,广州
44Guangdong,000000000000011,441200000000041,禺山收费站,广东,广州
44Guangdong,000000000000013,441200000000041,沙湾收费站,广东,广州
44Guangdong,000000000000015,441200000000041,五沙收费站,广东,广州
44Guangdong,000000000000017,441200000000041,新联工业收费站,广东,广州
44Guangdong,000000000000001,441200000000042,番禺大桥收费站,广东,广州
44Guangdong,000000000000003,441200000000043,稔山收费站,广东,惠州
44Guangdong,000000000000005,441200000000043,小径湾收费站,广东,惠州
44Guangdong,000000000000007,441200000000043,霞涌收费站,广东,惠州
44Guangdong,000000000000009,441200000000043,大亚湾收费站,广东,惠州
44Guangdong,000000000000011,441200000000043,澳头收费站,广东,惠州
44Guangdong,000000000000013,441200000000043,小桂收费站,广东,惠州
44Guangdong,000000000000001,441200000000044,笔村收费站,广东,广州
44Guangdong,000000000000002,441200000000044,官田东收费站,广东,广州
44Guangdong,000000000000003,441200000000044,草堂收费站,广东,广州
44Guangdong,000000000000004,441200000000044,化龙收费站,广东,广州
44Guangdong,000000000000005,441200000000044,官田西收费站,广东,广州
44Guangdong,000000000000003,441200000000045,官窑收费站,广东,佛山
44Guangdong,000000000000004,441200000000045,乐平收费站,广东,佛山
44Guangdong,000000000000006,441200000000045,炭步收费站,广东,广州
44Guangdong,000000000000007,441200000000045,和顺收费站,广东,广州
44Guangdong,000000000000001,441200000000046,九江收费站,广东,佛山
44Guangdong,000000000000003,441200000000046,西樵收费站,广东,佛山
44Guangdong,000000000000005,441200000000046,丹灶收费站,广东,佛山
44Guangdong,000000000000007,441200000000046,金沙收费站,广东,佛山
44Guangdong,000000000000009,441200000000046,小塘收费站,广东,佛山
44Guangdong,000000000000003,441200000000047,城北收费站,广东,梅州
44Guangdong,000000000000005,441200000000047,城东收费站,广东,梅州
44Guangdong,000000000000007,441200000000047,梅州收费站,广东,梅州
44Guangdong,000000000000009,441200000000047,城西收费站,广东,梅州
44Guangdong,000000000000003,441200000000048,黄鹤收费站,广东,深圳
44Guangdong,000000000000005,441200000000048,石岩收费站,广东,深圳
44Guangdong,000000000000007,441200000000048,溪之谷收费站,广东,深圳
44Guangdong,000000000000009,441200000000048,水朗收费站,广东,深圳
44Guangdong,000000000000010,441200000000048,水朗C收费站,广东,深圳
44Guangdong,000000000000003,441200000000049,福民收费站,广东,深圳
44Guangdong,000000000000004,441200000000049,清湖收费站,广东,深圳
44Guangdong,000000000000006,441200000000049,平湖收费站,广东,深圳
44Guangdong,000000000000007,441200000000049,白泥坑收费站,广东,深圳
44Guangdong,000000000000010,441200000000049,水荷立交收费站,广东,深圳
44Guangdong,000000000000011,441200000000049,荷坳主线收费站,广东,深圳
44Guangdong,000000000000012,441200000000049,荷坳匝道收费站,广东,深圳
44Guangdong,000000000000015,441200000000049,荷坳收费站,广东,深圳
44Guangdong,000000000000003,441200000000050,梅林收费站,广东,深圳
44Guangdong,000000000000005,441200000000050,坂田收费站,广东,深圳
44Guangdong,000000000000007,441200000000050,华为南收费站,广东,深圳
44Guangdong,000000000000008,441200000000050,华为北收费站,广东,深圳
44Guangdong,000000000000011,441200000000050,观澜收费站,广东,深圳
44Guangdong,000000000000013,441200000000050,黎光收费站,广东,深圳
